activities,candidates,SQ,MCN,SN,fitness_normalized,scalability
15,34,25,510,52,0.9157936754347742,5.299827814102173
15,34,35,705,104,0.925340783543303,14.146255016326904
15,34,33,551,297,0.9536360662258818,35.21214485168457
15,15,10,176,50,0.874581927026395,1.7750775814056396
15,15,17,141,120,0.9151434320705216,4.061889886856079
15,15,23,547,89,0.9153450385130195,10.977605819702148
15,15,20,678,336,0.9052684082894773,48.430819511413574
15,15,40,343,172,0.9282291360170389,12.50296401977539
15,13,10,124,70,0.9092016059580144,1.7951736450195312
15,13,15,222,200,0.8838045619616711,9.15306043624878
15,13,28,252,76,0.8662056985408167,3.6701879501342773
15,13,29,587,274,0.9500780555365442,33.75915884971619
15,13,35,901,316,0.9228077890457578,59.848642349243164
15,65,10,121,97,0.9241431229601755,2.3059420585632324
15,65,15,327,197,0.9438552497071376,12.938754320144653
15,65,26,521,154,0.9388198190030295,18.450517416000366
15,65,20,614,271,0.9538797160578019,34.98552465438843
15,65,21,471,318,0.949831353153664,31.671030282974243
15,12,10,103,89,0.9177387250646794,1.8304164409637451
15,12,19,179,70,0.8487684538487867,2.4143426418304443
15,12,18,317,88,0.9133249861610414,5.3600077629089355
15,12,29,489,127,0.8758491434703053,11.922254800796509
15,12,23,523,368,0.9085489462804384,41.01784014701843
15,29,10,147,86,0.9503490826813588,2.4365501403808594
15,29,17,168,162,0.9338257737841745,5.417186975479126
15,29,15,391,264,0.8943728589386722,21.463170766830444
15,29,31,756,390,0.929944736678171,66.80819153785706
15,29,12,622,271,0.9208705139848692,37.47337079048157
15,99,10,165,74,0.9362421310026963,2.4849138259887695
15,99,13,302,106,0.9352037053290119,6.708817958831787
15,99,27,593,210,0.9550485091415309,25.564098358154297
15,99,32,681,305,0.9499059375020595,43.975276470184326
15,99,20,386,310,0.9648001520615822,25.832585096359253
15,7,10,123,86,0.9048217392654165,2.0507383346557617
15,7,18,131,176,0.8677769541782773,4.655804634094238
15,7,11,153,255,0.8801404609781772,8.11027717590332
15,7,39,360,166,0.8756437935203853,12.289949655532837
15,7,25,869,442,0.9080033463746804,88.25229835510254
15,82,10,158,96,0.9292406356352987,3.204115629196167
15,82,16,257,71,0.9194330229120631,4.082462549209595
15,82,13,305,135,0.9406023885501427,8.312106370925903
15,82,26,567,195,0.9467941402122549,22.31466555595398
15,82,37,818,265,0.9434449412423804,46.27907180786133
15,52,10,103,72,0.9292643692814331,1.5320394039154053
15,52,12,284,164,0.9460307627055826,11.129336833953857
15,52,24,389,270,0.9470916879639473,23.385784149169922
15,52,16,216,395,0.9537754919648693,18.53304386138916
15,52,46,177,296,0.935414467101171,10.921961069107056
15,79,10,171,68,0.9190070556818842,2.422590494155884
15,79,20,212,148,0.9198825706684697,7.0083019733428955
15,79,17,152,57,0.9182145918933146,1.6256566047668457
15,79,36,431,155,0.9197354544359224,13.441794395446777
15,79,14,501,278,0.9343631433481583,30.265093564987183
15,7,10,142,90,0.8581729793918897,2.626803159713745
15,7,18,177,119,0.9302023985675827,4.5245256423950195
15,7,10,406,240,0.869442473032501,21.02219820022583
15,7,16,674,177,0.8990176842582465,25.841888189315796
15,7,45,748,269,0.9049885403240366,51.442466259002686
15,126,10,104,95,0.9190515337825294,2.3438217639923096
15,126,19,258,156,0.9294896427196097,8.795030117034912
15,126,22,103,70,0.929960158777185,1.682541847229004
15,126,26,475,267,0.9524676850945804,27.672512531280518
15,126,34,862,408,0.9503510157529933,78.44880652427673
15,26,10,108,87,0.9231352862222502,1.7693188190460205
15,26,19,111,90,0.9113661599045972,1.8914132118225098
15,26,11,388,278,0.9175307008858544,21.436676025390625
15,26,13,449,60,0.9142111042422216,4.945473909378052
15,26,15,275,151,0.9193830543509209,7.936901092529297
15,153,10,163,61,0.9264082813148933,1.8181817531585693
15,153,17,151,184,0.9397171884161246,5.495026111602783
15,153,17,230,77,0.9190350875884794,3.2907471656799316
15,153,20,774,311,0.9561321503165248,48.64952874183655
15,153,43,880,462,0.9420237689697184,85.98128199577332
15,34,10,140,89,0.9117851895900746,2.3331291675567627
15,34,19,218,114,0.9107402133389636,4.671624422073364
15,34,26,461,264,0.9352758210463435,24.027486085891724
15,34,38,478,226,0.9271737258968036,21.04907751083374
15,34,32,440,494,0.943413529648756,47.76256036758423
15,24,10,189,75,0.8634204667543086,2.6112136840820312
15,24,19,247,83,0.9369841127383114,3.777402877807617
15,24,24,458,193,0.9611077643776027,16.84769034385681
15,24,34,101,397,0.9060528320000687,8.506391286849976
15,24,32,428,236,0.925473254831291,19.867981433868408
15,163,10,177,74,0.9344678397097452,2.4223761558532715
15,163,12,249,163,0.9472340292940359,7.775711297988892
15,163,10,493,201,0.9384682528785948,19.09485387802124
15,163,35,549,286,0.9528894140825817,31.202563047409058
15,163,23,930,320,0.9709775578599471,60.28959393501282
15,156,10,164,58,0.9125032582489366,1.7616186141967773
15,156,19,173,59,0.9111736662393894,1.8524105548858643
15,156,16,193,250,0.9548794691491846,9.657569646835327
15,156,29,763,79,0.9448400506948456,10.899543762207031
15,156,18,636,94,0.9432081918326168,11.036726474761963
15,193,10,174,77,0.9369519683013687,2.4794039726257324
15,193,16,278,167,0.9641107433781756,8.867555141448975
15,193,12,533,135,0.9524429849606535,13.374006032943726
15,193,38,480,58,0.9234744416177035,5.08573055267334
15,193,15,442,235,0.9510544239426206,20.321225881576538
15,139,10,168,81,0.9235937298902122,2.530937910079956
15,139,10,396,161,0.9563197499801384,12.154687404632568
15,139,13,344,293,0.9610247962283412,20.324994802474976
15,139,22,763,215,0.9429451087033762,31.58627986907959
15,139,20,878,316,0.9556289842546852,56.32939600944519
15,125,10,120,51,0.9317539617678905,1.1431119441986084
15,125,17,225,88,0.9183282422986581,3.701368570327759
15,125,21,403,119,0.9369549797531146,8.966098546981812
15,125,15,240,76,0.9256841053516514,3.4067726135253906
15,125,35,548,62,0.9339762123847835,6.22646427154541
15,10,10,161,55,0.9080284926575632,1.6164546012878418
15,10,19,273,199,0.849781297886028,10.485100746154785
15,10,12,126,198,0.8851940460304777,4.884191989898682
15,10,20,125,391,0.9261099897070837,10.42746090888977
15,10,19,526,108,0.8674986303791627,10.54643726348877
15,210,10,178,89,0.9412945071339281,2.9469761848449707
15,210,17,215,111,0.9359797574556781,4.453205823898315
15,210,26,567,215,0.9527398669238247,23.47729802131653
15,210,16,705,255,0.9581788964519289,35.20630764961243
15,210,48,890,458,0.9646537888785482,86.00972557067871
15,54,10,108,55,0.913268592009838,1.0973610877990723
15,54,14,275,166,0.9186302720966468,8.730844497680664
15,54,27,564,222,0.9554630445700567,24.196577548980713
15,54,21,591,353,0.95053675062744,42.470847368240356
15,54,35,435,380,0.9635405656310159,34.23301386833191
15,105,10,161,55,0.9110782681238432,1.6123497486114502
15,105,18,187,135,0.9271186760617394,4.769585847854614
15,105,10,469,105,0.9204839774269222,9.093164682388306
15,105,35,170,223,0.9585439319735076,7.482945680618286
15,105,31,508,167,0.917774784056284,16.066521883010864
15,279,10,162,97,0.9519567878119704,2.923955202102661
15,279,13,356,89,0.9392680545933554,5.782971620559692
15,279,16,158,232,0.9577606639374265,7.2882044315338135
15,279,29,284,131,0.9508055689059781,6.935133218765259
15,279,40,118,211,0.9510629202241581,4.898822784423828
15,219,10,132,85,0.9360470150681321,2.1075901985168457
15,219,12,356,138,0.9526076263357433,9.326335430145264
15,219,17,448,106,0.9514468230930695,8.83218765258789
15,219,30,322,254,0.9655036718388057,16.120214700698853
15,219,15,865,499,0.9661034164281265,93.4315025806427
15,93,10,111,87,0.9041220294992285,1.8111505508422852
15,93,14,263,73,0.9459465504117968,3.5065722465515137
15,93,25,217,223,0.9580534212565284,9.486883878707886
15,93,26,796,91,0.9231311395023027,13.206975936889648
15,93,33,650,216,0.9576955711190567,27.088658809661865
15,131,10,154,91,0.9299052947127056,2.6372694969177246
15,131,18,366,115,0.9349290342384573,7.8464438915252686
15,131,26,211,247,0.9475641846014797,10.373795747756958
15,131,16,167,123,0.9308981199057829,3.8663761615753174
15,131,37,824,161,0.9517526646908322,25.11151957511902
15,146,10,172,91,0.9251750780997081,2.8974437713623047
15,146,16,338,106,0.942983627140811,6.664976596832275
15,146,20,409,172,0.940423438280247,13.468180179595947
15,146,12,785,50,0.9173819393722773,7.098932504653931
15,146,27,291,227,0.96093955719689,12.921318769454956
15,52,10,116,55,0.8961681373133106,1.1752262115478516
15,52,11,397,128,0.9279431358956417,9.507321834564209
15,52,13,504,196,0.9396751630717324,18.97279691696167
15,52,28,411,375,0.9470326642760183,32.09396934509277
15,52,14,742,250,0.9365939826529663,40.111083030700684
15,318,10,129,88,0.9198693462272265,2.2249209880828857
15,318,17,291,112,0.934874044372989,7.247096300125122
15,318,16,115,171,0.9284612139607193,6.041032552719116
15,318,12,570,205,0.9501776046609094,29.821846961975098
15,318,30,549,260,0.9424857713643127,33.25043249130249
15,298,10,198,53,0.9149133859509478,2.2238523960113525
15,298,10,141,134,0.9254310389580356,4.670283555984497
15,298,17,453,181,0.9463840691782119,20.734299898147583
15,298,17,669,119,0.9542856241418385,17.152060508728027
15,298,47,415,314,0.9578931562442521,39.07311511039734
15,139,10,169,50,0.9146261138114771,2.154822587966919
15,139,11,136,110,0.922312137641899,3.6661300659179688
15,139,16,283,297,0.960053187142105,17.83590030670166
15,139,24,525,372,0.9636550876590133,41.4681282043457
15,139,20,376,420,0.9686375365301098,34.15264916419983
15,345,10,119,63,0.9209138352359487,1.4338932037353516
15,345,15,331,169,0.9574695488955561,10.679059267044067
15,345,25,341,236,0.9562021729301218,16.102394819259644
15,345,22,716,117,0.9382454288310251,18.165038585662842
15,345,19,599,327,0.9644712934061779,48.93900918960571
15,37,10,190,71,0.9030937477025109,2.539038896560669
15,37,15,145,52,0.9189637883876861,1.443016529083252
15,37,12,580,184,0.9453304644577374,20.681705474853516
15,37,37,393,90,0.913847962970759,6.608835458755493
15,37,24,662,499,0.9599478854787711,72.19337177276611
15,371,10,155,62,0.9314384813857968,1.808936357498169
15,371,15,114,178,0.9518215284521521,4.086339235305786
15,371,15,515,161,0.9435642945815322,15.928447723388672
15,371,24,592,198,0.9487472017808687,22.758833646774292
15,371,40,471,332,0.9557109544921578,32.23297452926636
15,233,10,199,56,0.9146438939690844,2.070215940475464
15,233,17,188,51,0.9292244399175698,1.7347805500030518
15,233,23,206,119,0.957133311178155,4.665450096130371
15,233,36,286,208,0.9499614122809026,11.6915442943573
15,233,38,498,205,0.9522590965694282,19.84677529335022
15,369,10,134,60,0.9260935488999971,1.527940034866333
15,369,12,149,160,0.9385380328503254,4.665291786193848
15,369,25,193,135,0.9402147874256009,4.990081071853638
15,369,37,505,72,0.9338208623618893,6.732480525970459
15,369,38,404,361,0.9570333081971795,30.21129083633423
15,56,10,132,63,0.9224522692004652,1.533914566040039
15,56,13,165,127,0.9335689251673717,3.989184856414795
15,56,25,102,195,0.948341024925468,3.9032201766967773
15,56,31,695,96,0.9424377815880424,12.800922393798828
15,56,19,247,297,0.9524781254437016,15.30741024017334
15,437,10,123,100,0.9317982635354631,2.3400068283081055
15,437,19,262,185,0.9523840719522132,9.396167755126953
15,437,23,292,239,0.9586608473138909,13.785580158233643
15,437,24,360,55,0.929006241316907,3.5707480907440186
15,437,28,107,443,0.9657737524757101,10.248828887939453
15,406,10,106,84,0.9337503743484017,1.7099223136901855
15,406,12,170,92,0.9199432546897726,2.957765817642212
15,406,12,343,272,0.9653461401239085,18.701223850250244
15,406,32,393,85,0.911881920064042,6.137265205383301
15,406,50,993,404,0.9704504971328287,83.5174949169159
15,449,10,122,55,0.9226566408059692,1.2452733516693115
15,449,12,199,188,0.9388799526618108,7.305185556411743
15,449,25,188,244,0.9499302280813926,9.303555250167847
15,449,34,257,214,0.9511451113047308,10.772953033447266
15,449,36,224,210,0.9336919818961188,9.210020303726196
15,164,10,174,79,0.930856897752827,2.558847665786743
15,164,20,241,154,0.9386995804000882,7.103918552398682
15,164,22,416,167,0.9405069051656478,13.188782930374146
15,164,40,116,323,0.9553697902678167,7.765199899673462
15,164,34,415,463,0.950402284066121,41.23664379119873
20,7,10,151,65,0.8774050289544562,2.31215238571167
20,7,15,142,175,0.8719918146459877,6.074608564376831
20,7,25,199,241,0.859681514655059,11.967223882675171
20,7,14,668,293,0.8983935095447408,48.94929885864258
20,7,30,870,72,0.8612261054030896,14.500337600708008
20,18,10,109,62,0.924367525639902,1.635685682296753
20,18,15,367,193,0.9292283391303324,17.223793029785156
20,18,25,411,250,0.9392096503191926,25.474475383758545
20,18,26,118,196,0.8923421805364781,5.718079090118408
20,18,25,586,292,0.9069327029728538,42.99429535865784
20,28,10,107,93,0.896279127421995,2.3994569778442383
20,28,19,117,101,0.9184180489734126,2.8318262100219727
20,28,24,311,277,0.9326204092250182,21.815773725509644
20,28,37,239,180,0.8872528097671515,10.47484278678894
20,28,24,552,347,0.9549983766799048,48.7493953704834
20,27,10,153,54,0.8996498061081981,1.958113431930542
20,27,10,172,85,0.8893339433533145,3.4432473182678223
20,27,28,408,291,0.9546242533832658,34.785764932632446
20,27,21,749,70,0.9233616405453501,15.271413087844849
20,27,21,750,471,0.945863318297527,111.46302342414856
20,23,10,161,99,0.943266730413733,4.635486125946045
20,23,20,343,64,0.9207202510611321,6.204780101776123
20,23,11,172,123,0.9223205753698916,6.0318827629089355
20,23,12,524,88,0.930077015898195,12.03899884223938
20,23,13,470,278,0.9464907201960637,38.616145610809326
20,43,10,157,88,0.9241829465157658,4.181054353713989
20,43,14,158,60,0.9143956660252485,2.3639016151428223
20,43,17,214,212,0.9493179295259662,12.191739082336426
20,43,29,464,246,0.9506492811814606,38.48601531982422
20,43,28,288,415,0.9362309198662366,37.77339768409729
20,10,10,194,63,0.9149915102573192,3.3046977519989014
20,10,20,340,171,0.903999196592089,16.174328565597534
20,10,26,534,176,0.8630040237168415,26.506851196289062
20,10,35,762,218,0.8834688785526752,49.118403673172
20,10,49,994,488,0.9021301833790096,148.61688899993896
20,31,10,173,93,0.9277452012516287,4.079131364822388
20,31,14,237,155,0.9583297504812833,9.549931764602661
20,31,20,127,274,0.9303897222921513,9.420879125595093
20,31,39,703,297,0.9360632568672287,54.55759859085083
20,31,32,616,93,0.9090330663514221,14.004830121994019
20,28,10,140,65,0.9373394211376376,2.2713065147399902
20,28,10,349,152,0.9321657045141423,13.621748208999634
20,28,11,543,205,0.9288605056782664,28.087047815322876
20,28,13,662,121,0.9514690460018006,18.934149742126465
20,28,39,608,392,0.9543277591316296,64.16206097602844
20,12,10,143,74,0.8544954885194969,2.575364589691162
20,12,15,271,89,0.895716826889796,5.928140163421631
20,12,23,159,264,0.8684834464724995,12.601043462753296
20,12,28,413,186,0.935590988414636,18.755825757980347
20,12,26,966,267,0.9397643839729786,70.48783850669861
20,6,10,117,79,0.8839442383273481,2.4811806678771973
20,6,10,324,200,0.8275594884082417,19.442567348480225
20,6,24,259,296,0.8371498923128452,21.231054306030273
20,6,37,475,85,0.9068788405608068,11.238374948501587
20,6,43,663,104,0.8154851842686477,21.63269281387329
20,48,10,128,92,0.9221506831881826,3.2767221927642822
20,48,19,359,79,0.9176570693543682,7.353346347808838
20,48,15,508,117,0.9251609337702666,16.247081518173218
20,48,31,357,133,0.9266326606375013,14.366760492324829
20,48,34,481,184,0.9447812487132456,28.290132999420166
20,75,10,175,97,0.9257838085865342,5.288504362106323
20,75,15,343,184,0.9456876325777319,19.344115734100342
20,75,17,459,144,0.9393167952918515,19.77395248413086
20,75,11,560,174,0.9602997365074388,26.30097460746765
20,75,30,101,487,0.9430917629400145,15.367421865463257
20,125,10,106,89,0.9178023536128027,3.207237482070923
20,125,14,221,110,0.9486833531397203,6.629896879196167
20,125,28,179,106,0.9323930779812818,4.906589984893799
20,125,24,482,238,0.9584879119229803,29.322340488433838
20,125,33,839,263,0.9548158945962012,55.53241968154907
20,120,10,181,76,0.9411274789662307,3.2769041061401367
20,120,12,322,118,0.9397603300449522,9.282796144485474
20,120,13,189,69,0.9178638860113733,3.048102855682373
20,120,13,233,139,0.9322759178140736,7.9229736328125
20,120,15,736,93,0.9426987300216902,16.445719718933105
20,39,10,161,57,0.924447698556041,2.1615500450134277
20,39,20,173,163,0.8977824894713213,7.033163070678711
20,39,18,494,269,0.9531069641001383,41.15567398071289
20,39,31,507,268,0.9138985321072759,41.05416464805603
20,39,26,538,245,0.9387095095098487,38.14475631713867
20,53,10,184,57,0.9019232960479013,2.5523037910461426
20,53,17,398,53,0.9192611146556736,4.937600374221802
20,53,10,150,158,0.9250900276693919,6.343334913253784
20,53,22,476,330,0.9422360576417801,49.32060766220093
20,53,46,811,446,0.9488340145990085,108.10805416107178
20,150,10,167,98,0.9440253739353016,4.3689820766448975
20,150,12,241,105,0.9462198267155462,7.27047324180603
20,150,23,481,258,0.9448801470322947,37.87579607963562
20,150,36,437,140,0.9299646477164012,16.94457221031189
20,150,21,279,98,0.938199557008115,7.853359699249268
20,120,10,125,73,0.9252141902989958,2.8580281734466553
20,120,14,127,186,0.9578190118779732,6.718498706817627
20,120,12,438,228,0.9466196187372665,28.88334584236145
20,120,33,524,258,0.9530140300905018,39.192792654037476
20,120,42,552,349,0.9376003992226584,55.205636978149414
20,97,10,199,62,0.897328537894106,2.950272560119629
20,97,18,396,195,0.9480276119028108,19.113598823547363
20,97,26,347,249,0.9540043196024193,24.794687032699585
20,97,37,390,65,0.9462993841316579,7.100059509277344
20,97,32,217,238,0.9552996540185832,16.06836485862732
20,98,10,163,78,0.9152854006916528,3.5911567211151123
20,98,13,349,194,0.9418039673349636,17.359833002090454
20,98,22,149,89,0.9295866874218432,3.1438889503479004
20,98,12,779,263,0.948922228521936,50.52526593208313
20,98,43,403,212,0.9537072477363658,21.006197690963745
20,116,10,134,59,0.9147453895364928,1.866149663925171
20,116,18,129,102,0.934450941860784,3.190347194671631
20,116,15,542,198,0.9577191863053923,26.18436884880066
20,116,27,145,152,0.9466179855164449,5.356387376785278
20,116,44,114,355,0.954216938739676,10.495814323425293
20,172,10,109,59,0.9096957459579408,1.520763635635376
20,172,15,117,158,0.9578955284190631,4.577228307723999
20,172,23,109,249,0.9508499122322269,6.843929767608643
20,172,35,260,214,0.9534913560634757,13.642988920211792
20,172,32,378,444,0.9570388233865598,45.42920899391174
20,94,10,100,68,0.9326141079205305,1.6357884407043457
20,94,18,219,152,0.9492116359137885,8.102960109710693
20,94,23,250,168,0.9474618019892449,10.157236337661743
20,94,39,568,312,0.9679902146690709,44.95432448387146
20,94,10,307,487,0.9536394249033099,44.4270761013031
20,234,10,177,64,0.9385557685469643,3.4166197776794434
20,234,12,322,117,0.9544540874214045,9.725469589233398
20,234,18,358,274,0.9541653420673969,24.79914379119873
20,234,14,753,342,0.9661548481488069,65.59740924835205
20,234,21,330,99,0.9220686326106812,7.730029821395874
20,22,10,199,99,0.889432015983064,4.666589021682739
20,22,17,379,53,0.9067111827308595,4.581621885299683
20,22,18,271,239,0.9383171563720165,16.129579305648804
20,22,33,649,274,0.8979240925176333,44.08159160614014
20,22,37,681,375,0.9233409290340737,65.66107106208801
20,179,10,132,94,0.9334885534232331,3.0271997451782227
20,179,13,272,106,0.9389730707874826,6.853921413421631
20,179,27,496,281,0.9456665559019954,34.67277765274048
20,179,11,590,339,0.9526589192233086,51.34781765937805
20,179,20,658,99,0.9209068977978399,15.245970964431763
20,15,10,131,83,0.9060221529940582,2.638638496398926
20,15,10,292,190,0.9203219732662244,13.566504716873169
20,15,12,507,93,0.893869630721108,11.884086847305298
20,15,32,145,148,0.8996902581525497,6.520865201950073
20,15,13,671,297,0.9234682475715432,59.6997389793396
20,170,10,100,93,0.9252023899314921,2.3005897998809814
20,170,16,376,60,0.8972224474689383,5.941290378570557
20,170,24,311,295,0.9696865782204414,28.905628442764282
20,170,25,644,375,0.9610821069454787,71.70464968681335
20,170,36,128,369,0.9626167818774434,13.588460922241211
20,145,10,163,75,0.928408766717195,2.941509485244751
20,145,16,351,76,0.9033367966448747,7.216777563095093
20,145,20,363,237,0.9446780495418263,23.110250234603882
20,145,12,373,221,0.9375055927513807,21.07140302658081
20,145,45,152,399,0.9556146959723018,17.75639796257019
20,154,10,121,82,0.9350655788710183,2.684316396713257
20,154,16,384,186,0.9484406877509926,20.05138921737671
20,154,11,346,75,0.9156582310933559,7.568025350570679
20,154,38,682,308,0.9553830385046276,66.1128556728363
20,154,43,505,167,0.9362089205442123,23.324334621429443
20,264,10,140,74,0.9396491798748259,2.7086172103881836
20,264,20,391,177,0.9617474804397439,18.681131839752197
20,264,10,328,192,0.9563636333668772,16.256478548049927
20,264,13,590,317,0.9602782024987431,54.788946866989136
20,264,21,129,327,0.9517650588782502,11.898527145385742
20,289,10,123,58,0.932647381639693,1.736412525177002
20,289,18,194,171,0.9504593347028814,8.298561811447144
20,289,29,165,65,0.9292442717351718,2.5217368602752686
20,289,29,356,256,0.9524347618319087,22.648521900177002
20,289,15,225,130,0.9434500284918044,7.13454270362854
20,48,10,118,55,0.8866575922358838,1.5376067161560059
20,48,13,369,81,0.9245163754970392,7.023347854614258
20,48,19,533,220,0.9524261308331964,29.045116424560547
20,48,33,762,298,0.9466986284772768,57.18367385864258
20,48,29,537,82,0.918588734458434,10.40345311164856
20,22,10,140,69,0.8761977042105711,2.316664218902588
20,22,14,171,142,0.9476739047141791,5.9342944622039795
20,22,13,584,132,0.9319846843164268,18.434258222579956
20,22,19,701,149,0.9165602351298587,24.98673677444458
20,22,38,853,379,0.907031096734945,84.09734535217285
20,293,10,144,63,0.9148176446155805,2.136610984802246
20,293,10,195,177,0.9353694953409006,8.45662808418274
20,293,20,372,176,0.9634201170324406,15.83535122871399
20,293,10,124,101,0.9195263982397859,3.0417022705078125
20,293,32,274,228,0.9442997309998411,15.488547325134277
20,67,10,185,68,0.9114978385918215,2.9801082611083984
20,67,20,149,177,0.9371593032587884,6.508869886398315
20,67,29,238,98,0.9323424556400508,5.629756927490234
20,67,22,300,245,0.9385467480230834,18.207218408584595
20,67,50,752,447,0.9511864794096337,88.5567398071289
20,167,10,138,99,0.9359231714110605,3.2511913776397705
20,167,12,272,173,0.9274060330754987,11.416174173355103
20,167,15,302,62,0.9152205630149527,4.387044191360474
20,167,19,317,192,0.9450722094266512,14.797912836074829
20,167,36,931,320,0.9516537875289068,75.47665047645569
20,283,10,105,99,0.9455400237970344,2.501176118850708
20,283,17,244,100,0.9318643974932339,5.8353331089019775
20,283,12,484,225,0.9613793512709627,26.745005130767822
20,283,34,583,299,0.9625657010000844,43.74977111816406
20,283,44,491,71,0.9170807447060031,8.613317251205444
20,274,10,102,98,0.931973632845736,2.5406031608581543
20,274,11,224,184,0.9533656067933423,10.21883749961853
20,274,30,417,73,0.9248179327537055,7.034258127212524
20,274,12,156,390,0.9619265180912522,16.080792903900146
20,274,10,881,420,0.9608343175796512,95.2552638053894
20,201,10,190,88,0.9328723480828751,3.9628117084503174
20,201,17,360,80,0.9262105793713591,6.742713212966919
20,201,26,361,73,0.931573810100152,6.0724663734436035
20,201,40,634,83,0.9224741304489052,12.109892129898071
20,201,13,859,463,0.9620132224567903,104.7093722820282
20,350,10,138,75,0.9299968602197324,2.435666561126709
20,350,15,136,51,0.9366209129014624,1.608396291732788
20,350,22,125,136,0.9440131972762977,4.182641267776489
20,350,11,667,67,0.9114044266611365,10.221994400024414
20,350,47,813,393,0.96141047994873,93.64756989479065
20,107,10,146,76,0.913111208321346,3.305499315261841
20,107,18,251,153,0.9294439936510777,11.240301609039307
20,107,12,235,286,0.9526361708750772,20.24525475502014
20,107,37,380,226,0.9352590586474263,27.558491945266724
20,107,20,780,281,0.9648899848693566,69.20517230033875
20,282,10,191,76,0.9409097443113668,4.603767156600952
20,282,14,292,93,0.9316868011429946,7.000557899475098
20,282,22,488,89,0.918846300567744,10.210183143615723
20,282,28,233,224,0.9561867529394963,14.295576333999634
20,282,14,897,437,0.9737534195832437,109.81762766838074
20,229,10,192,100,0.9294498073360812,4.6387786865234375
20,229,11,248,75,0.9144711659835465,4.3473570346832275
20,229,11,492,129,0.9454921542818988,15.013099431991577
20,229,38,562,50,0.9250836767697135,6.548909902572632
20,229,30,554,433,0.954647145272241,70.11963844299316
20,356,10,172,50,0.9349739734181719,2.387669563293457
20,356,19,273,174,0.9469802412100627,12.78646731376648
20,356,27,130,103,0.9385210431598405,3.3218562602996826
20,356,21,775,129,0.9383033547478584,27.259467124938965
20,356,12,240,497,0.9683707583982898,34.217469453811646
20,22,10,156,55,0.9347926527936388,2.005741834640503
20,22,13,129,145,0.9405835884860371,4.726292371749878
20,22,22,149,293,0.9447312453057453,11.293900728225708
20,22,34,505,327,0.9260042874495509,44.23737907409668
20,22,23,186,290,0.9458096114127865,13.984164476394653
20,416,10,147,58,0.9023182954626352,2.138363838195801
20,416,10,274,198,0.9490575082305868,14.095744371414185
20,416,24,242,60,0.9387081179986843,3.3849992752075195
20,416,11,408,161,0.9285236193166311,15.975926399230957
20,416,21,681,62,0.9263373629682319,9.772467374801636
20,120,10,171,81,0.9330107323428646,3.2953805923461914
20,120,18,268,133,0.9426693763311425,8.516980171203613
20,120,13,386,287,0.9492320441578765,28.068246126174927
20,120,34,615,136,0.9448150805313917,23.090681791305542
20,120,31,256,259,0.9446427490607094,18.082908868789673
25,8,10,132,85,0.8792315557202969,3.5932180881500244
25,8,18,253,93,0.9098954613085124,7.482197999954224
25,8,28,425,259,0.9229907954306066,34.16658306121826
25,8,10,659,374,0.9078911534360402,82.9591794013977
25,8,14,902,93,0.8994696879065067,28.169438362121582
25,7,10,159,60,0.8841059689063484,3.219727039337158
25,7,15,367,100,0.8857138467527361,11.440160274505615
25,7,21,132,277,0.8735427867665264,12.137760877609253
25,7,17,158,138,0.88812093157845,8.045713424682617
25,7,23,376,218,0.8639166033096171,28.6744327545166
25,5,10,164,51,0.875325524277501,2.3948469161987305
25,5,11,210,197,0.8936944810026293,13.120434284210205
25,5,23,328,209,0.8593461239430477,22.016439199447632
25,5,21,113,133,0.8634267326253826,5.204584360122681
25,5,21,557,86,0.833707653148824,16.159602642059326
25,10,10,155,52,0.8830057120387005,2.378098487854004
25,10,15,122,189,0.9311591561129127,7.241931200027466
25,10,28,551,87,0.8884997908667486,14.599853992462158
25,10,34,626,126,0.8746046357130535,26.016275882720947
25,10,45,697,363,0.9301739004528733,85.85050654411316
25,7,10,141,89,0.8509131090840317,4.275913953781128
25,7,11,223,158,0.8306979830752161,11.978352069854736
25,7,19,563,69,0.8468981578762658,12.013635873794556
25,7,40,495,184,0.8998168797582649,29.839918613433838
25,7,21,745,337,0.8987506481724261,83.63400268554688
25,45,10,160,79,0.9263389899303704,3.9369349479675293
25,45,14,337,196,0.9259773404416384,21.113463640213013
25,45,10,144,261,0.9221394838134738,12.262428998947144
25,45,29,110,87,0.9116914061797119,2.9491541385650635
25,45,24,124,168,0.9475560245088657,6.601500749588013
25,29,10,158,75,0.919277498929282,3.5453438758850098
25,29,11,337,82,0.9518870517356068,8.617244005203247
25,29,13,181,60,0.875674614356742,3.3294692039489746
25,29,21,267,182,0.9288606578125729,15.174766063690186
25,29,25,946,302,0.9346721998638161,92.75279998779297
25,17,10,173,87,0.8993011743292342,4.766857624053955
25,17,13,183,142,0.8966922469920953,8.581751108169556
25,17,19,540,229,0.8903202298847614,40.39424657821655
25,17,34,116,90,0.9136349626197459,3.214162826538086
25,17,41,659,194,0.9354827424453165,41.068785667419434
25,28,10,110,79,0.8926116663975117,2.66790509223938
25,28,19,184,164,0.9403148199555481,9.613319873809814
25,28,24,137,106,0.9096847626015429,4.702416181564331
25,28,24,767,355,0.95329527456648,92.67974829673767
25,28,36,783,251,0.9243125533491696,63.311132192611694
25,15,10,172,74,0.9123927005505967,3.9418368339538574
25,15,13,145,130,0.9122067007779738,5.916490316390991
25,15,30,499,164,0.9129074375062178,26.967740774154663
